respondent_id,xyz_vaccine,seasonal_vaccine
26827,0.036423721139975836,0.09100750846758374
26828,0.16141440755355668,0.6879629134963087
26829,0.6199086624572577,0.9308068358397259
26830,0.07539312869254984,0.768954739106072
26831,0.23653944968047227,0.863852158666583
26832,0.13176315889520507,0.8472920472786131
26833,0.004756977398818905,0.29490264125108595
26834,0.09318365136778013,0.4015377151256604
26835,0.3836566474824177,0.8986814603326686
26836,0.15506105725221025,0.646518789626219
26837,0.03310572023735724,0.010352517571133904
26838,0.10890626718417093,0.4714795298206314
26839,0.1462226435745839,0.5173126956447259
26840,0.09036980470030102,0.13345677297493885
26841,0.3569638544895772,0.8004510917313623
26842,0.07541411478113028,0.19161492901256785
26843,0.039433846132804304,0.015314716190823766
26844,0.07546122706119521,0.5507723319184382
26845,0.04344555498147173,0.6627153644246383
26846,0.06815060547578795,0.7599035835992619
26847,0.3061529610200201,0.10926978625903418
26848,0.04658757830897137,0.677989235503038
26849,0.12288216078407668,0.5478946512957877
26850,0.4458920635586858,0.6066306301421939
26851,0.03132465368384293,0.06170929229655892
26852,0.03712675900520968,0.07066155327842803
26853,0.5164754100308513,0.5985516500698906
26854,0.01562774129868023,0.06916374492455804
26855,0.59358346772981,0.8633982721429574
26856,0.10629616020369832,0.02725786806940637
26857,0.41362194400108054,0.15647153893577873
26858,0.13698291972855867,0.6345123222201863
26859,0.0732446636558706,0.08984874618430337
26860,0.12818841093524233,0.0956318458368485
26861,0.10295473694304566,0.0802037440153774
26862,0.10615415118420977,0.26848168690705715
26863,0.21450490999136376,0.43719926628527367
26864,0.4995405326509325,0.37450521671254533
26865,0.014655313154485502,0.03778212699296426
26866,0.25963094714614865,0.6904686784341836
26867,0.11115174159279993,0.17782014472235258
26868,0.7740971530035899,0.9442433062874418
26869,0.09966537056921825,0.29649636235315757
26870,0.6139752160605676,0.8594809875875535
26871,0.05375200193363432,0.04931605615181246
26872,0.03943777312491334,0.2688305416057558
26873,0.13362257551852355,0.8379194222468788
26874,0.04685621396802316,0.09408218768868115
26875,0.6423757302177006,0.9230483406880522
26876,0.04843226185722898,0.04899104606414212
26877,0.040365527971251605,0.08792897177129146
26878,0.1334792625878001,0.1472485168784104
26879,0.011199127762240241,0.017944156867061693
26880,0.03801942998886033,0.07715231881876046
26881,0.029939487574149375,0.08249135090205927
26882,0.019877718744984528,0.0679223774206379
26883,0.06394800656441195,0.25195906701375287
26884,0.07955006929278716,0.20729786550723392
26885,0.22106673939524732,0.8276979063373592
26886,0.09796925016901416,0.7622251283697544
26887,0.6328662743917534,0.8944288239293876
26888,0.8756010868808517,0.9444051167869866
26889,0.04199504336116137,0.1383466726085007
26890,0.08439796747157251,0.2989775383045963
26891,0.2566829903046285,0.4620386647929475
26892,0.13439443359116296,0.8462209455129651
26893,0.052968872148528835,0.20557259120596316
26894,0.2091303031620381,0.3140080491434588
26895,0.07481154526254497,0.8529477654444539
26896,0.04642617039244238,0.07699272201887102
26897,0.05820733126111299,0.37499580686301
26898,0.25275610594679326,0.7100867662616251
26899,0.04522057170346724,0.05367024397309097
26900,0.1429150474241876,0.2705790942608733
26901,0.00592482904899108,0.23120496054005585
26902,0.2807259493467439,0.9486853508733832
26903,0.13266437226406053,0.03912412738439556
26904,0.045265305556526345,0.3186238744464416
26905,0.3658352494808934,0.8020627120927395
26906,0.07053131605459707,0.35277584967553993
26907,0.009669268565197666,0.5452439631233007
26908,0.13474637163129566,0.7302318540890169
26909,0.06738180675896874,0.2668653173887163
26910,0.10546530275241069,0.20940985277169397
26911,0.03955047398634924,0.05707307902533593
26912,0.42153843958130005,0.9388796380334039
26913,0.747794294814058,0.8924586228917298
26914,0.05572559502287339,0.1281065532354964
26915,0.13521433086562412,0.6949211464924321
26916,0.06670200541395138,0.3710117869780928
26917,0.00439260458863902,0.010480283644126811
26918,0.7506287511499071,0.9232459246507939
26919,0.31104966264857753,0.6119649456532071
26920,0.02073051727978483,0.11504296070472966
26921,0.11893059795265745,0.8593427068133797
26922,0.05865643607916149,0.6753540775339802
26923,0.10091955092594522,0.542223215501514
26924,0.6546332262492445,0.8943951791272701
26925,0.10726320154871631,0.6197984907990399
26926,0.5980408015493949,0.4371674497023087
26927,0.3531489228082175,0.6817524573552767
26928,0.05658620309359447,0.5251648346848795
26929,0.11828799096176759,0.20005113326606677
26930,0.6569069686901875,0.9002050622727149
26931,0.09987768458995203,0.33639173870423383
26932,0.06239399993894317,0.875243266692219
26933,0.09900066549946154,0.7432065566390431
26934,0.5628777929610814,0.714673473619831
26935,0.1601808913911038,0.4539178243239019
26936,0.4239003261560136,0.1860154680058956
26937,0.2827032978509891,0.7579476677600999
26938,0.08610137058220449,0.05660613504751118
26939,0.04741076379957183,0.052912149261892256
26940,0.06381477680589774,0.12165647846853406
26941,0.05380957349880659,0.4500424134225553
26942,0.5905006267419656,0.7905802913308092
26943,0.1401026872757845,0.6328859924895033
26944,0.07620915471279154,0.1497668309595467
26945,0.12333247574741772,0.5927182394049499
26946,0.16170141221039708,0.7270998318724609
26947,0.15402151618365661,0.6086565307578953
26948,0.015987604961797536,0.05062877558694896
26949,0.02024092578605659,0.04259650889873715
26950,0.034473116579489815,0.5126523762408897
26951,0.07694665767283543,0.3211550971623341
26952,0.8399806708896146,0.9488549387478629
26953,0.7808211936753954,0.9770401252056984
26954,0.050747022643533576,0.1497228791173127
26955,0.17022292751939336,0.5985042749636386
26956,0.11770023860907355,0.2647913674727308
26957,0.028675496351211423,0.9041388362554413
26958,0.33325391595860787,0.7832752947242698
26959,0.028106884616971386,0.22272875859889127
26960,0.0457855207337753,0.05810672551304274
26961,0.21591661995538208,0.5599819563253231
26962,0.18230465988362543,0.9268905923874976
26963,0.14495918102434086,0.2719607125672137
26964,0.09547536992944204,0.22858572639629812
26965,0.8162471739586248,0.9448709776137647
26966,0.014072283811102109,0.02972537952635755
26967,0.1553908640625216,0.4439072919410426
26968,0.041760823252391784,0.8208927015632537
26969,0.03826861641535925,0.1907878993223286
26970,0.691476122656549,0.3500786609379539
26971,0.11054787652153555,0.32589244730765343
26972,0.007194492840602049,0.02194467111867391
26973,0.058030464335013854,0.1328240459288068
26974,0.09403384678128854,0.31354556203873374
26975,0.07260932090977572,0.6371846889731105
26976,0.8669304650593538,0.5799413101661681
26977,0.05597680085400239,0.3073567683075711
26978,0.01705843054839585,0.8069698491939499
26979,0.30313216096840595,0.638079634814587
26980,0.05011503299242354,0.08045005870430161
26981,0.05651084348966483,0.24390886487781976
26982,0.7062770718780512,0.8701627225969032
26983,0.17426118906687016,0.6241851248458183
26984,0.08015252311443266,0.1537273554299029
26985,0.018475220862599295,0.07864209533714998
26986,0.17622709072121712,0.6282499313094533
26987,0.07164971070521792,0.17269952238854122
26988,0.02843504557717353,0.10486129977894834
26989,0.33923241179066455,0.763365209382118
26990,0.01567319498475291,0.06502856922998498
26991,0.2129480778742373,0.46514575183192436
26992,0.27849911522150606,0.4025371258049434
26993,0.1415396316817842,0.8516860707728356
26994,0.18510474735256788,0.4684450058631127
26995,0.179363718690782,0.4816822101713748
26996,0.23893452856860367,0.2789417865824838
26997,0.01873364682582732,0.06512613642061726
26998,0.04292349691251306,0.04830511671923605
26999,0.45442690370266847,0.5537979504289348
27000,0.12617349725844593,0.3864814414486673
27001,0.04351595760253001,0.7925886903068886
27002,0.008719405208313527,0.17979504685612305
27003,0.02245014854498393,0.049384510756578556
27004,0.09970124794360354,0.27182846515015363
27005,0.3744665076917842,0.7822736373330944
27006,0.7116493637820629,0.9227392368566195
27007,0.06447904887824367,0.1320822429591052
27008,0.042783289725452235,0.0562111280047142
27009,0.06343079460165454,0.2543002838904568
27010,0.06070386737070685,0.1323024551816572
27011,0.09551269145210597,0.1346013299609893
27012,0.29133827364226117,0.6141186870198233
27013,0.11232624888422181,0.4191665764642913
27014,0.020574669955375303,0.19513913818746206
27015,0.08171038814725078,0.20274216921838412
27016,0.16361192955636905,0.3322735469340059
27017,0.43900366393324275,0.6886722556352798
27018,0.08852172749451415,0.2856653771321165
27019,0.8961730485295591,0.9638209939841321
27020,0.20396428247458134,0.24136986827719437
27021,0.12406796798468615,0.5367927709365936
27022,0.16548137718874806,0.19511357029515106
27023,0.1381634868381592,0.16742862657688906
27024,0.12972381821696327,0.2749567615202663
27025,0.05396411326271373,0.01972247692845974
27026,0.06784518807253594,0.29258842476415914
27027,0.09133415476620704,0.7549580277715928
27028,0.3685704025937016,0.8795732734200474
27029,0.11181749951325852,0.3653417205103998
27030,0.15941117546458028,0.24920223848449813
27031,0.21578817503787012,0.816721656200609
27032,0.1796751572077129,0.46317030883802074
27033,0.29979494393869704,0.7289653444194769
27034,0.007887617237202799,0.6401296635706756
27035,0.23700233584992508,0.38757597229766294
27036,0.20671760550332857,0.7063223652078877
27037,0.6366255469073342,0.8136656245844338
27038,0.02877546285068774,0.030331012234783194
27039,0.746326281441859,0.9293464370562098
27040,0.17913973117289536,0.14107066912670385
27041,0.13608017445450798,0.5468963451316075
27042,0.07415130937118035,0.5283291296888414
27043,0.5797413920095599,0.807894627663245
27044,0.007858088018436819,0.034930895544128635
27045,0.16612459858532908,0.5753593907051282
27046,0.04601764858977839,0.09685127418150272
27047,0.5538372026329335,0.4058361016181268
27048,0.1495736487107449,0.3276940252451444
27049,0.2800694383146609,0.8984694873762872
27050,0.047777696848274064,0.5690301343551181
27051,0.13062725924626278,0.2585133284227758
27052,0.09866121474997562,0.24088999472622172
27053,0.8813200686340267,0.96534897506065
27054,0.03439723018365382,0.06260829727386581
27055,0.11705668773140242,0.8509154630017255
27056,0.018773512402450197,0.03513562472065886
27057,0.025886344533181505,0.02427425562271562
27058,0.8200686661887567,0.899550802249848
27059,0.06793294566787247,0.2179630073385288
27060,0.028964736277977545,0.43809145648212294
27061,0.08123075499422014,0.3812452271451806
27062,0.054871727059856636,0.5035007274651137
27063,0.06487809204189342,0.5568997849272259
27064,0.23334821645054718,0.48239138080706145
27065,0.06435281003690205,0.376795662174845
27066,0.04549052130479708,0.5936209437723481
27067,0.43568323839451467,0.7494077383834422
27068,0.8714368925785592,0.9413277464323797
27069,0.5561382808729661,0.948950861516048
27070,0.03208572959384574,0.05699169462096816
27071,0.05544055385974015,0.07898034687787568
27072,0.055517914411358116,0.738146769198897
27073,0.026477440352340592,0.8549501817021279
27074,0.03922294266289221,0.2810403406904289
27075,0.7165564541523086,0.8563226557516649
27076,0.6064316415584126,0.7751160110436395
27077,0.03536697215480691,0.09532482528340022
27078,0.2662380659460702,0.8119453942308711
27079,0.30771016386964406,0.9429927526885752
27080,0.07739370831421286,0.2539839643308992
27081,0.02103049951707045,0.6925913492373155
27082,0.266099505553078,0.4747036751196222
27083,0.05733616451777418,0.25269930762662707
27084,0.8626169591472428,0.6931454150653208
27085,0.05043879982489214,0.013063425028007412
27086,0.05489900407276205,0.08791819581170349
27087,0.19019559720335635,0.2999602972737384
27088,0.206614058534822,0.7476797846609362
27089,0.11735101892815678,0.23580310315325725
27090,0.23906919065215215,0.5944062678868479
27091,0.4014913127788073,0.16620718609219484
27092,0.10914486426724476,0.2694428217756388
27093,0.18910658679811143,0.27518788297785135
27094,0.008356794891742507,0.037075649189229544
27095,0.07017853155575546,0.5297240170219011
27096,0.02016786035206482,0.2085492466961578
27097,0.5891987877761331,0.7615815339686017
27098,0.3851039341301137,0.8307217543576366
27099,0.1629227672579084,0.4700886861254726
27100,0.06312324100105433,0.761850368269049
27101,0.07561351108673758,0.6585647140911473
27102,0.08844817226846222,0.8228629125120344
27103,0.027043328872278966,0.055130136274318356
27104,0.3362575835929997,0.5306826186516839
27105,0.060921932804041234,0.41464689639789615
27106,0.627976488394125,0.8986882353874188
27107,0.42117969686932444,0.6990311074709324
27108,0.1097500070362722,0.2745088929583247
27109,0.06442543943085986,0.2397609178672191
27110,0.09501694366371403,0.3355515935867018
27111,0.03931955764342967,0.37995872867932506
27112,0.19935938098658254,0.60760612541123
27113,0.08030234540079012,0.24997689502794743
27114,0.08577535656321607,0.21161074074362082
27115,0.5052355450840993,0.866560629056079
27116,0.18840442391008133,0.928216671423249
27117,0.05633548029129528,0.1079851146072497
27118,0.1558662539743692,0.5682680045226662
27119,0.06720560664233852,0.33921104113902856
27120,0.3587903825949437,0.9860290141485094
27121,0.014214491325616025,0.7017464528507604
27122,0.04623272384997745,0.25002347962692617
27123,0.043489470576349935,0.09493068225711118
27124,0.029895223775231176,0.06709041516836925
27125,0.02406127709491776,0.040810555896568776
27126,0.24691186582491162,0.07416641255142667
27127,0.079126992183321,0.1038701761488251
27128,0.17285383727536666,0.6567122640140242
27129,0.5747291077464252,0.6013475328740163
27130,0.11449360737168834,0.22033485519322973
27131,0.04528762921318245,0.07237470054649932
27132,0.5067901917874881,0.9290661752693288
27133,0.09334450135374864,0.5815728487430583
27134,0.6420985814286029,0.9313546896974597
27135,0.20356970028212307,0.5531933510609209
27136,0.07975088336199522,0.561972674175848
27137,0.06474265375419906,0.2015809248492858
27138,0.16524368723470545,0.5618493582115274
27139,0.09614994094315409,0.0749971754675225
27140,0.9069564655462545,0.9572338889397914
27141,0.5662606410289842,0.8374893466658662
27142,0.0676862199780587,0.3160926829755439
27143,0.2929915751387504,0.5303587968336289
27144,0.05190213981065478,0.04894856820456056
27145,0.38509831203156325,0.6579607614853744
27146,0.03661409124416567,0.9209364314019067
27147,0.062188509761035814,0.23529087157970976
27148,0.17781491688389256,0.1542775659529878
27149,0.30299634269506215,0.16855615755259437
27150,0.6716098053453482,0.9681813455098722
27151,0.14224943656550004,0.7727594375776522
27152,0.02216919952531971,0.2090814540882522
27153,0.22509104612458314,0.8248346275020985
27154,0.6936903898609805,0.8713719187469322
27155,0.16056291782940932,0.6719595456797219
27156,0.01619311255301685,0.3635892440087113
27157,0.00953419023686358,0.46233042857852485
27158,0.0812619123799169,0.40306828474612283
27159,0.045981810724044246,0.15779311547095984
27160,0.20817422977546862,0.19203335344137243
27161,0.34042591691063145,0.4976578628379342
27162,0.1306465726761606,0.9459825988306074
27163,0.5453307979344919,0.529409265162726
27164,0.21023956585230166,0.12114714019710206
27165,0.43267684881817314,0.5828118288141182
27166,0.08322426929306076,0.1707124061348634
27167,0.15878874762411144,0.4388897287723104
27168,0.15366358720594456,0.7158684610917064
27169,0.4615466448218165,0.6508522299696625
27170,0.38968807182660775,0.8457554727346115
27171,0.04087909817525354,0.34281094514998
27172,0.051212351542872354,0.8524220445665894
27173,0.2390340529732261,0.5505845230185118
27174,0.08257409452373231,0.08127369129617541
27175,0.07803147556510015,0.13227546948289165
27176,0.562043356444663,0.9596267814138577
27177,0.8445678750959339,0.955006760308893
27178,0.1524735102249508,0.3797975933708019
27179,0.07490495137252418,0.27586081972002696
27180,0.1959867102946813,0.39867998997487614
27181,0.030654762309146554,0.8026862620536799
27182,0.6389281647024025,0.9176525106354868
27183,0.042459911026408864,0.5593421714728584
27184,0.038409012684481006,0.32876890248940327
27185,0.506914273548658,0.7943139171297626
27186,0.12079472123950172,0.6368870573781591
27187,0.08157058979388324,0.11797511709087645
27188,0.04917591480437508,0.3048778171538534
27189,0.05691721229286129,0.5660870323437339
27190,0.3933120191197622,0.7492246655363898
27191,0.12479413284115229,0.941582058691501
27192,0.5273853204778141,0.7728297748798406
27193,0.016631660691176827,0.08652560502203478
27194,0.09094826227077452,0.3345856134055137
27195,0.027501022101482975,0.09454856719796784
27196,0.33900759318238693,0.21461610106500273
27197,0.05553606786589861,0.6466072146740454
27198,0.9375420476246196,0.9900794622991013
27199,0.03323201712665531,0.1349103975911141
27200,0.2697271255354148,0.6797379391709336
27201,0.7369972066513308,0.9214326790838596
27202,0.05410382447038729,0.02518423833949111
27203,0.03844073492081674,0.08637462682998667
27204,0.020292583308138615,0.05311298590700142
27205,0.07305230402981895,0.23786491123374987
27206,0.17761996774510827,0.29873416826271726
27207,0.08389500048882297,0.16305687986781875
27208,0.8076562715878323,0.7602265618849435
27209,0.12869702501995003,0.2526364458956054
27210,0.3205115844527671,0.3881244234391311
27211,0.10326289992535519,0.2571652312214815
27212,0.592169344304763,0.9488749344185983
27213,0.4777135849043299,0.44402348079445075
27214,0.02649159316234836,0.06629176094947084
27215,0.17858293302898925,0.8486647642185391
27216,0.11563432209256937,0.8838333922427738
27217,0.10629839448819803,0.17563632185675135
27218,0.6984428468235914,0.9610731526367864
27219,0.49109748598700165,0.6811449941849252
27220,0.11149019602871832,0.4175391523997614
27221,0.19569769629228279,0.6279421210105178
27222,0.2256635418409319,0.6424339086330937
27223,0.035786546525726784,0.6416518091355715
27224,0.20250738849879532,0.7047717696632965
27225,0.18668984990149498,0.26376929888146916
27226,0.01790157317329677,0.2907322221351346
27227,0.15847290615717752,0.4307977079216745
27228,0.512423450634596,0.8528485980662212
27229,0.6639338466713026,0.921290849174837
27230,0.20491268105033067,0.9764447815044888
27231,0.45433100815360866,0.8192137131231824
27232,0.10839071683820342,0.5420409165640019
27233,0.29798711607455514,0.18768120414559605
27234,0.04657877729147475,0.027335268306878924
27235,0.8884705608626381,0.956180451656058
27236,0.11562089724148825,0.9354235651514349
27237,0.1999826063849156,0.5777926556457164
27238,0.3028121441545178,0.7601117108560742
27239,0.5559874203988829,0.24697932764303523
27240,0.1361425918600352,0.4666156261501613
27241,0.07846208998062282,0.19947875775076643
27242,0.11555175024280617,0.46935934920453204
27243,0.041853404121926875,0.07712232381913542
27244,0.03328565242983682,0.0868235495690659
27245,0.13407057236451533,0.48837158186031404
27246,0.8033244330198978,0.9531990259232797
27247,0.17650284353452356,0.9289733621830333
27248,0.11741817965630338,0.5504339574831374
27249,0.1247767178936814,0.6558759277785646
27250,0.09786266868117141,0.2684513407989759
27251,0.09967796852701062,0.3115582927193737
27252,0.351437999219026,0.6353838192755448
27253,0.07521767577688346,0.9149020086053934
27254,0.9019342152360489,0.9732589052514035
27255,0.11473326748257924,0.3099370453243944
27256,0.5821441413320405,0.9593848086495792
27257,0.46954315720058,0.5080325343125602
27258,0.4773934569180398,0.8265393461323527
27259,0.5617582077550295,0.9263352998056485
27260,0.1328351426007455,0.4670622771192855
27261,0.11779681572541324,0.6620590806128832
27262,0.17431964086449778,0.5105622647968833
27263,0.06004655527494154,0.0689570589405497
27264,0.06664509722416895,0.07417612481134055
27265,0.033695222853267495,0.17845055207167085
27266,0.1585271528965853,0.2890111116375515
27267,0.15309853825050368,0.7790495311922817
27268,0.02065241685032724,0.18331213384190836
27269,0.764558500465182,0.3628886469938665
27270,0.031796302340949656,0.09370228611430764
27271,0.06565399928184487,0.3113130812412474
27272,0.013258738967413976,0.4000352212283671
27273,0.04436206137599882,0.13852214091939705
27274,0.12838545265377235,0.519733324406564
27275,0.13135505010813403,0.3414734262047724
27276,0.010707283263969858,0.09907945139955954
27277,0.04857071550083743,0.8232916963413631
27278,0.17222434722310215,0.33269660307032023
27279,0.1076370638307453,0.2741356135018237
27280,0.25904023836043677,0.35296236766310046
27281,0.07008791845587539,0.32158828449295884
27282,0.07570047205334443,0.8983262965493031
27283,0.00461221670773545,0.021230824018254938
27284,0.19128790632691905,0.2592737454548597
27285,0.10767729075490871,0.4266177559560867
27286,0.0842181125816154,0.2574037200338082
27287,0.25165773696447863,0.6665706684995564
27288,0.5755852003020882,0.8188235396103409
27289,0.25965837471841624,0.3669859724460628
27290,0.017211907443682253,0.06221487854300729
27291,0.7348039746706386,0.8352520166517077
27292,0.056487163632764376,0.6711598107185871
27293,0.1235798977781373,0.9721105998514462
27294,0.01832055661270519,0.04494332165895906
27295,0.28163869439385614,0.8613614482756642
27296,0.06750717105888598,0.7844146387692655
27297,0.059843533397240356,0.7130753943047929
27298,0.09450028400122865,0.28013628367632754
27299,0.30321802605513115,0.7780720219162568
27300,0.1894215142198406,0.9639805541050763
27301,0.00417401993394791,0.022817239540352263
27302,0.11748627076520142,0.48062205114218526
27303,0.023703176288149292,0.07799004146896185
27304,0.09488030433552971,0.7831520094624684
27305,0.04030150819262439,0.03749174834635925
27306,0.2075457963749704,0.5639801873722826
27307,0.5798140741726496,0.7580396975796042
27308,0.08079926559559267,0.14261031692934373
27309,0.5317503333320847,0.9683852000472603
27310,0.057598892868579735,0.13655350374113584
27311,0.13791482073543426,0.09663866732368617
27312,0.07042151118705856,0.31734377693894206
27313,0.055166192449425694,0.1267782566199503
27314,0.03072027442966369,0.08127220364434137
27315,0.11841010959986595,0.2800238931790938
27316,0.32848604439348017,0.787884375311208
27317,0.06743776526008302,0.13737966053654124
27318,0.255732258034282,0.333985679747563
27319,0.3893381464092115,0.8980343597589553
27320,0.41590371575582125,0.676700524604392
27321,0.0376992735803215,0.5164178227330313
27322,0.6088684836435281,0.5067081591101755
27323,0.05654455461074705,0.538307970123962
27324,0.26412746155879685,0.5084132632187578
27325,0.7487551340560247,0.9412774032221507
27326,0.11604553725943188,0.5153120340428397
27327,0.13826467911211354,0.3973124454080489
27328,0.2180703468047836,0.5106877083762429
27329,0.10949142656095663,0.31356253600407036
27330,0.014550814144764047,0.4993928921909698
27331,0.07589788842789823,0.19962401287460968
27332,0.17092159722081252,0.9526024974207806
27333,0.6276192195249748,0.7366629040063302
27334,0.05713904412691696,0.037852124069603185
27335,0.22231183028290238,0.11787244098490474
27336,0.07244400348295292,0.15018796764278258
27337,0.1899472207030546,0.6472818402218197
27338,0.21734334769714345,0.46206338230631466
27339,0.25734096119076966,0.35576126242116135
27340,0.0207603237988152,0.19338842865944822
27341,0.20312705365506523,0.6896852990132957
27342,0.028059135292441542,0.6286789931748141
27343,0.06336790740105959,0.12922748805623038
27344,0.30997654696878035,0.5537102874420262
27345,0.062432800304351714,0.34078676674766867
27346,0.8364976768997234,0.9733066732222266
27347,0.7340634284262142,0.9569223066043012
27348,0.08687139571883151,0.2984758544368195
27349,0.058642989374704454,0.2144402727444918
27350,0.20852720943807218,0.9481984763087202
27351,0.8331135377737711,0.9032106963911607
27352,0.12143743260893823,0.40936439965793414
27353,0.009243262485651146,0.0814036553668197
27354,0.16274892634647115,0.6547377894701499
27355,0.2731134526466841,0.4561549113143596
27356,0.1869187434146849,0.40052311248574773
27357,0.14053671507302398,0.3707743298824703
27358,0.22956741514607512,0.7502550217481505
27359,0.3312137180161361,0.8208103813877408
27360,0.11943478332479535,0.5368435878705763
27361,0.046301156668906156,0.9359576653097055
27362,0.2300406453802496,0.4411281773466879
27363,0.1446759031222463,0.29260708034847926
27364,0.0669543855089398,0.4560215724884096
27365,0.3620323125627794,0.7016697267723344
27366,0.49489323739578256,0.5848345634158058
27367,0.24226569758070432,0.4509264849609783
27368,0.11737515835521911,0.4879484441495533
27369,0.05299204198690188,0.05150250586375526
27370,0.019621013044090932,0.8011693507552148
27371,0.24162593914852615,0.4620982276558357
27372,0.09245106860643215,0.2445367005756021
27373,0.7699823773526229,0.7539268974626814
